,date,auc,JS_predict
0,01/01/2007,0.626082251082251,0.1497863339198339
1,01/01/2008,0.6877714667557634,0.1006448758442417
2,01/01/2009,0.5405695039804042,0.1348751576681286
3,01/01/2007,0.626082251082251,0.1497863339198339
4,01/01/2008,0.6877714667557634,0.1006448758442417
5,01/01/2009,0.5405695039804042,0.13487515766812866
